time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.179564991639,-0.0699739866701,11.7166508862,6.26287007358,6.22519024397,0.0,0.452816220757,-0.177784276028,2.61707901899,0.0388003170181,-0.0118496973853,0.0,426.21280078863174,425.83429087981983,425.2921195491119,427.5622128017751
1.3800000000000008,0.208095898586,-0.0811084082859,11.8794818387,6.26487068416,6.22443261142,0.0,0.498268004507,-0.193100543949,2.81015632301,0.0192459301084,-0.0142293987917,0.0,471.68295161259346,471.49927185402015,473.87707374387884,472.3719232775394
1.4400000000000008,0.239150680344,-0.0930522542714,12.0501534229,6.26605477369,6.22329948012,0.0,0.536971145618,-0.204911324902,2.87871534889,0.0206950357897,-0.0303670715876,0.0,434.1790967684204,432.82305903144385,436.4600397023522,436.5809383433355
1.5000000000000009,0.272690942652,-0.105720079287,12.2272369946,6.26688826483,6.22174293446,0.0,0.581192202152,-0.217224835529,3.02367876004,-0.00538212731518,-0.0183064237661,0.0,458.97085720789755,459.92693718420435,460.1371226838845,458.0679973787386
1.560000000000001,0.308682906256,-0.119052892785,12.4092569633,6.26600734231,6.22018615173,0.0,0.618643454575,-0.227241369416,3.04358486193,-0.0494966838519,-0.049151245776,0.0,421.87869038791035,419.2065331616506,422.1424261168949,418.318190685955
1.620000000000001,0.346804120791,-0.132970178703,12.5900918768,6.26294494634,6.21762129315,0.0,0.65228253026,-0.236907086137,2.98437516627,-0.0543190329297,-0.0323079695413,0.0,392.32173515004644,393.88122240564417,393.9021459608981,393.4538810929071
1.680000000000001,0.387349772748,-0.147633628151,12.7729726682,6.25935435385,6.21627610271,0.0,0.699378355378,-0.252226495474,3.11128046184,-0.0741691942201,-0.00769420703463,0.0,452.7216450136561,454.69770792602606,456.0369489314313,454.44601746685873
1.740000000000001,0.430678879502,-0.163274577615,12.962510768,6.25462752478,6.21639475973,0.0,0.744911368913,-0.269594081425,3.20636770426,-0.0901155809625,0.0164602163917,0.0,444.03492326944627,446.0120866223246,446.3592492335928,445.05088166763323
1.8000000000000012,0.476639061223,-0.180016125676,13.1563720987,6.25012373506,6.21707444299,0.0,0.786994235468,-0.288911812111,3.25551782386,-0.0551568085975,-0.00167781794289,0.0,432.1180489766172,430.5861861662834,429.8157377916989,432.7632378459082
1.8600000000000012,0.525141504152,-0.198011244704,13.3536102767,6.24685411352,6.21714242664,0.0,0.829733030139,-0.311237165171,3.31888171999,-0.0531998872742,0.00623363912643,0.0,435.3317995602916,435.9932998035415,436.76864675078747,436.9297921324763
1.9200000000000013,0.576528927616,-0.21759090984,13.5595688918,6.24313407795,6.21734327733,0.0,0.883089597957,-0.341795135906,3.54569561232,-0.0923843588215,-0.00316062786604,0.0,486.18369299193904,485.47925793184857,488.18887346124427,485.2532475457282
1.9800000000000013,0.630558371463,-0.238760773462,13.7707279573,6.23783140606,6.21712056922,0.0,0.917908334404,-0.3643034666,3.49307187319,-0.0813793059306,-0.00483764649316,0.0,399.5091534142352,399.35627416578603,399.0197056493788,400.01565343833784
2.0400000000000014,0.686895719475,-0.261516322536,13.9819999183,6.23280702887,6.21693091133,0.0,0.9600029537,-0.394679232337,3.54911233222,-0.0889323468943,-2.24085303549e-06,0.0,435.2047307316349,435.60935038845804,436.1809403527028,435.54375999225545
2.1000000000000014,0.745795258786,-0.286221296284,14.1971780112,6.22770580387,6.21735540414,0.0,1.00326315771,-0.429319225823,3.62321340917,-0.0781671058248,0.0184057918824,0.0,440.6828354215533,442.20182838282454,441.84893942063866,442.72957110662713
2.1600000000000015,0.80712976143,-0.312977397482,14.4145763449,6.22418538084,6.21816768588,0.0,1.04112063855,-0.46289665708,3.62336915863,-0.0351332864565,0.00138995144926,0.0,419.66571740408,418.18595530202253,415.92293629968333,419.67180121122993
2.2200000000000015,0.870984525068,-0.342042926775,14.6360138114,6.22264716163,6.21770968852,0.0,1.08733450665,-0.506120151176,3.75741183124,-0.0113574633108,-0.0398568328585,0.0,462.64801223189426,459.3887868129478,460.25546571339675,462.1332671211981
2.2800000000000016,0.937263978194,-0.373394442736,14.8599523285,6.22198896531,6.21529337659,0.0,1.12217270165,-0.538995743023,3.70733489198,-0.0102059471718,-0.0411148920684,0.0,402.5133415806167,402.39844158425444,402.17403227606286,402.27843708079627
2.3400000000000016,1.00595023136,-0.406979667897,15.084955976,6.22129507244,6.21295717358,0.0,1.16757710527,-0.580561148847,3.79245715188,-0.0144315169807,-0.0349029856945,0.0,445.97373336584536,446.48010648226085,447.4065753264229,447.0625093239203
2.4000000000000017,1.07735984671,-0.443035197333,15.3144303313,6.22037129475,6.21065153665,0.0,1.21292646297,-0.621364875989,3.85642348094,-0.0173991525679,-0.0466174745938,0.0,441.4189348923564,440.4503341333081,440.6757416768716,440.43044481756806
2.4600000000000017,1.15170710417,-0.481706112364,15.5500785506,6.218967877,6.20813098048,0.0,1.26555176645,-0.667764060529,3.99796172823,-0.0394069556738,-0.0341007765216,0.0,465.2207835933145,466.19896960752675,465.8392997092394,464.1149767041943
2.520000000000002,1.22925281872,-0.523189965409,15.7940926024,6.21618014562,6.2056567233,0.0,1.31948832849,-0.715270169354,4.13527194511,-0.0668361939133,-0.061985613957,0.0,467.5970622427269,465.4185351021951,464.9874679068482,462.83213332145397
2.580000000000002,1.31024804243,-0.567726150071,16.0483086957,6.21194124437,6.20192069371,0.0,1.38071472402,-0.769697088888,4.33771776192,-0.0796327067646,-0.0628360200023,0.0,485.04292793199164,484.9766153406185,486.76901873367586,485.806977407923
2.640000000000002,1.39472311465,-0.615385190059,16.3112512589,6.20787305333,6.19821227945,0.0,1.43545178083,-0.819347573933,4.42657083349,-0.0509906542467,-0.0598251350595,0.0,453.1194585668046,453.35880446692966,452.43227741857885,454.72903635232774
2.700000000000002,1.48280110459,-0.66631902683,16.5823794075,6.20461755872,6.19498905329,0.0,1.50078652156,-0.878749539785,4.61017500782,-0.0617565053994,-0.0436858339309,0.0,482.461289562861,483.67668310776304,483.0283206119474,482.21393304056005
2.760000000000002,1.57431500767,-0.720403844691,16.8583172247,6.20106362766,6.19221149342,0.0,1.54989076758,-0.924389779771,4.58774828419,-0.0546111070134,-0.0520935956938,0.0,420.751822838291,420.0217584716525,420.0059993916692,420.6226473497173
2.820000000000002,1.66854744247,-0.777041334061,17.1299345234,6.19775019912,6.18912701422,0.0,1.59143044869,-0.963797729969,4.46656770271,-0.0564777423442,-0.0500713504793,0.0,385.2600300414895,385.4490821977235,386.3698853615499,386.19127462315237
2.880000000000002,1.76593285644,-0.836653942685,17.4007944908,6.19417744029,6.18620565728,0.0,1.65498937656,-1.02360759271,4.561587542,-0.0665198981168,-0.046060134277,0.0,457.9108027579003,458.2284328805505,456.90388622776885,456.1000507313319
2.940000000000002,1.86703674238,-0.899793921783,17.6758096287,6.18989774476,6.1831674571,0.0,1.7153664605,-1.08142710893,4.60527249301,-0.0832795575385,-0.0618684167622,0.0,443.12534456715514,441.8220369703921,442.73292914794877,441.3475897759067
3.000000000000002,1.97199646206,-0.96665296599,17.9551684611,6.18489313606,6.1789734093,0.0,1.78361595377,-1.14767459279,4.70608959809,-0.0836724364164,-0.0952259140776,0.0,463.1275922629357,460.492095711322,459.8545593272334,459.8180139074834
3.0600000000000023,2.08146276169,-1.03789111906,18.2435704844,6.18008822452,6.17294999069,0.0,1.86582632986,-1.22740762435,4.90619961367,-0.0737287598409,-0.113488757923,0.0,492.1023959535884,490.74067734757006,491.3573647462037,492.08954714575475
3.1200000000000023,2.19524279728,-1.11331690381,18.5371640476,6.17608307199,6.16618599491,0.0,1.92739639715,-1.28714002497,4.88015734378,-0.0555578364326,-0.111264844535,0.0,423.41399954756884,423.5933321471256,423.51265901025005,425.06925278724356
3.1800000000000024,2.31305099054,-1.19259362874,18.8310397043,6.17317095626,6.15958078648,0.0,2.00011014302,-1.3556806579,4.9153169569,-0.0372787270387,-0.107831025645,0.0,443.5695233646254,443.840734006393,443.76894727246963,445.26554088590774
3.2400000000000024,2.4356745214,-1.27632780119,19.1296389641,6.17067859549,6.1527005162,0.0,2.08793496003,-1.43563704461,5.03718831386,-0.0518199532684,-0.134074178997,0.0,472.74495550286366,470.70681013120816,472.433471642447,471.3099238443656
3.3000000000000025,2.56329724651,-1.36455997519,19.4323784726,6.16762258011,6.14492914308,0.0,2.16682059863,-1.50569373484,5.05377899919,-0.0492179108192,-0.121704219928,0.0,440.79280202680405,441.7984402921617,440.00597592599024,440.21969431605123
3.3600000000000025,2.69580672671,-1.45706702419,19.7362161143,6.16480142788,6.13794552125,0.0,2.25075136759,-1.57811571986,5.07377630856,-0.0429504920055,-0.107470085638,0.0,441.64984202312434,442.8101701103861,442.61874151481965,443.1329854769002
3.4200000000000026,2.83348648949,-1.55398301918,20.0413220983,6.16214462866,6.13161755848,0.0,2.33908929388,-1.6526355489,5.09604860074,-0.047080273191,-0.101735274864,0.0,444.18165271880974,444.64204874882955,443.8834466161282,443.5432312036131
3.4800000000000026,2.97673960972,-1.65554990162,20.3487942795,6.16014569505,6.1251402144,0.0,2.43651687546,-1.73311002868,5.15246764087,-0.0145886211838,-0.124826455272,0.0,455.78848582639364,453.9286356195784,455.25958152316235,457.85176195739723
3.5400000000000027,3.12622488805,-1.76218041713,20.6612397774,6.15965361065,6.1173539878,0.0,2.54697223567,-1.8212354588,5.26152761725,0.00221907147393,-0.142145757621,0.0,473.8197320176676,472.4715982888604,472.39217395755156,473.6867798965475
3.6000000000000028,3.28218368759,-1.87387834122,20.9783453292,6.15974777038,6.10916117024,0.0,2.65234274309,-1.90198422659,5.30809852586,0.000236997312414,-0.127217656624,0.0,455.23330611882534,456.40958226813945,455.43983853308293,455.2812187313812
3.660000000000003,3.44454477041,-1.99037687485,21.2978392573,6.15946309884,6.10174893233,0.0,2.7602886542,-1.98128710212,5.34120803608,-0.0172590298453,-0.117045671618,0.0,451.01770209376986,451.8250167484353,454.29647276660035,452.8912230942271
